t[s],center_x,center_y,A_sample,dA_dx,dA_dy,amp,phi_var,phi_max,phi_min,phi_rms,E_micro,sigma_phi,micro_step_time[s]
480.1666666666667,25000.0,25000.0,0.9480443535020948,-6.863519392339642e-06,-6.863519392309574e-06,0.9736756921594042,0.47911875264799964,0.9833822861188167,-0.9833822861188178,0.6921840456113402,0.5259523153164829,168374.71919780114,0.6929643154144287
480.3333333333333,25000.0,25000.0,0.9480443535020948,-6.863519392339642e-06,-6.863519392309574e-06,0.9736756921594042,0.4815853682191946,1.0045806468129304,-1.0045806468129317,0.6939635210469909,0.528570716413616,168363.95594895375,0.62198805809021
480.5,25000.0,25000.0,0.9480443535020948,-6.863519392339642e-06,-6.863519392309574e-06,0.9736756921594042,0.4839530729384755,1.0290537343854955,-1.0290537346828994,0.6956673581725531,0.5310219619546993,168362.59196671925,0.20276212692260742
480.6666666666667,25000.0,25000.0,0.9480443535020948,-6.863519392339642e-06,-6.863519392309574e-06,0.9736756921594042,0.48616986726003436,1.0492858370557043,-1.0492858429452498,0.6972588238948625,0.5332096201719445,168370.69879381132,0.22519683837890625
480.8333333333333,25000.0,25000.0,0.9480443535020948,-6.863519392339642e-06,-6.863519392309574e-06,0.9736756921594042,0.48826357524560904,1.069460955372164,-1.0694609553721657,0.6987585959747743,0.5354121249147108,168397.3082472012,1.1048636436462402
481.0,25000.0,25000.0,0.9480443535020948,-6.863519392339642e-06,-6.863519392309574e-06,0.9736756921594042,0.49026116791632646,1.1059870976531723,-1.1059870976532857,0.7001865237784604,0.537405521199563,168449.37111585602,0.25030946731567383
481.1666666666667,25000.0,25000.0,0.9480443535020948,-6.863519392339642e-06,-6.863519392309574e-06,0.9736756921594042,0.4921705267694461,1.1565975230153656,-1.156597523015365,0.7015486632456591,0.5393499910798613,168531.47995905048,0.19442081451416016
481.3333333333333,25000.0,25000.0,0.9480443535020948,-6.863519392339642e-06,-6.863519392309574e-06,0.9736756921594042,0.4939068146173999,1.2000908911004529,-1.1997726812147291,0.7027850416207286,0.5411279123931793,168637.7373919494,0.2037825584411621
481.5,25000.0,25000.0,0.9480443535020948,-6.863519392339642e-06,-6.863519392309574e-06,0.9736756921594042,0.4954271081043268,1.2322730389599912,-1.2322150168301584,0.7038658310918364,0.5426119848454434,168765.21940646658,0.7695627212524414
481.6666666666667,25000.0,25000.0,0.9480443535020948,-6.863519392339642e-06,-6.863519392309574e-06,0.9736756921594042,0.49679108834358315,1.2663546142102704,-1.2659146067897862,0.7048340857180918,0.5440004555050645,168921.4061331132,0.1956944465637207
481.8333333333333,25000.0,25000.0,0.9480443535020948,-6.863519392339642e-06,-6.863519392309574e-06,0.9736756921594042,0.4980583819609693,1.310299537355832,-1.3101266554080715,0.7057325144782359,0.5452451672353954,169112.23317505454,0.18442821502685547
482.0,25000.0,25000.0,0.9480443535020948,-6.863519392339642e-06,-6.863519392309574e-06,0.9736756921594042,0.4992340355524708,1.368644282436181,-1.3681224315269216,0.7065649549535783,0.5464092915949993,169336.46873908857,0.3632383346557617
540.1666666666666,25000.0,25000.0,0.9366808800382054,1.5496518384933017e-05,1.5496518384959956e-05,0.9678227523871328,0.4733696442334941,0.9778415107735033,-0.977841867421744,0.6880186366834277,0.5196414472469589,168273.68318594067,0.18255853652954102
540.3333333333334,25000.0,25000.0,0.9366808800382054,1.5496518384933017e-05,1.5496518384959956e-05,0.9678227523871328,0.4758100532230929,0.9996821570136941,-0.9996823963481088,0.6897898618139493,0.5222322592737854,168310.4949271602,0.20388484001159668
540.5,25000.0,25000.0,0.9366808800382054,1.5496518384933017e-05,1.5496518384959956e-05,0.9678227523871328,0.4781533345087151,1.024643302307804,-1.024643302307808,0.6914863229261224,0.5246582506645887,168361.60096422664,0.20451688766479492
540.6666666666666,25000.0,25000.0,0.9366808800382054,1.5496518384933017e-05,1.5496518384959956e-05,0.9678227523871328,0.4803476850922823,1.0421137127097895,-1.0803531754361686,0.6930711979423917,0.5268252620944492,168425.07703457956,0.44561290740966797
540.8333333333334,25000.0,25000.0,0.9366808800382054,1.5496518384933017e-05,1.5496518384959956e-05,0.9678227523871328,0.48241970217628144,1.0626139884901087,-1.1538707359126221,0.6945643976969835,0.5290062273636635,168507.31542933985,0.21705365180969238
