t[s],center_x,center_y,A_sample,dA_dx,dA_dy,amp,phi_var,phi_max,phi_min,phi_rms,E_micro,sigma_phi,micro_step_time[s],amp_noisy,phi_var_noisy,phi_rms_noisy,E_micro_noisy
3661.5,57000.0,57000.0,0.6699248611233101,-1.0058376040324263e-05,-1.0058376040280726e-05,0.8184893775262512,0.3500808471070883,1.0437673124582325,-1.0356755696348747,0.5916763029825759,0.3834269932194277,169045.90926998886,1.1883583068847656,0.819811247743951,0.3499417035822393,0.5933088106977796,0.3835591802411977
3661.6666666666665,57000.0,57000.0,0.6699248611233101,-1.0058376040324263e-05,-1.0058376040280726e-05,0.8184893775262512,0.3510377786110377,1.0736792003015756,-1.0637812201007697,0.592484412444701,0.3843993352130142,169183.94433486662,0.6473720073699951,0.8209484727201484,0.3506253520120527,0.5940381487848846,0.38464524473240397
3661.8333333333335,57000.0,57000.0,0.6699248611233101,-1.0058376040324263e-05,-1.0058376040280726e-05,0.8184893775262512,0.3519268691372071,1.110003540883394,-1.1027669336800845,0.5932342450572712,0.3852695012840802,169349.04837793403,0.6006560325622559,0.818434583484343,0.3520068165519741,0.594514115044379,0.3852640218798894
3662.0,57000.0,57000.0,0.6699248611233101,-1.0058376040324263e-05,-1.0058376040280726e-05,0.8184893775262512,0.3527516200947643,1.160580425749005,-1.1485855641356328,0.5939289691934804,0.3860815177751239,169540.50009848655,0.8401868343353271,0.8207969211153829,0.354223110079674,0.5946507928028809,0.38631227213403707
3720.1666666666665,57000.0,57000.0,0.6685721537190111,5.100584902881624e-06,5.100584902917554e-06,0.8176626160703515,0.3378713255450556,0.8264976967654754,-0.8264976968918494,0.5812670002428648,0.3708983939505098,168177.21764679783,0.3468153476715088,0.8205709325871385,0.33866468064770844,0.5846028336415791,0.3711892256021885
3720.3333333333335,57000.0,57000.0,0.6685721537190111,5.100584902881624e-06,5.100584902917554e-06,0.8176626160703515,0.3396114749953589,0.8444090958474663,-0.8444091085330323,0.5827619368232959,0.372745378344714,168173.38292102845,0.3260476589202881,0.8202464682187753,0.3365116583991199,0.5848307399246916,0.3730037635595564
3720.5,57000.0,57000.0,0.6685721537190111,5.100584902881624e-06,5.100584902917554e-06,0.8176626160703515,0.3412827520391893,0.8632008222276686,-0.8631967587983753,0.5841941047674468,0.374474810574727,168185.91477563197,0.3581821918487549,0.8221134186185429,0.33936958772067877,0.5849983689040216,0.37491989082954613
3720.6666666666665,57000.0,57000.0,0.6685721537190111,5.100584902881624e-06,5.100584902917554e-06,0.8176626160703515,0.3428486238931119,0.8809657532182449,-0.88096575321826,0.5855327692741445,0.3760202158086271,168215.1298522433,0.6495773792266846,0.8209979069245344,0.3412252261720425,0.5871591694981102,0.3763537448940454
3720.8333333333335,57000.0,57000.0,0.6685721537190111,5.100584902881624e-06,5.100584902917554e-06,0.8176626160703515,0.3443278554593741,0.8987413997446417,-0.8987413997446357,0.5867945598416008,0.377576326748142,168268.0673601541,0.7122914791107178,0.8199031496806002,0.3433463950419516,0.588151923438469,0.3778003801091669
3721.0,57000.0,57000.0,0.6685721537190111,5.100584902881624e-06,5.100584902917554e-06,0.8176626160703515,0.3457397821365435,0.9277551803527364,-0.9277977227439114,0.587996413374022,0.3789858756148301,168350.79813626982,0.1730697154998779,0.8206277175382555,0.3459851190540301,0.5912035233379032,0.3792823857616205
