t[s],x_t,y_t,A_sample,A_mean,A_var,A_max,A_min,macro_step_time[s],A_sample_noisy,A_mean_noisy,A_max_noisy,A_min_noisy
7742.0,97000.0,97000.0,0.4323992244388061,0.0051809686634359,0.0012969903544181,0.432399224438806,-0.0014862341561676,0.0661182403564453,0.42098460751845485,-0.00052633979673972,0.423267530902525,-0.010617927692448594
7802.0,98000.0,98000.0,0.4325803516204441,0.0050774509097772,0.001279618940752,0.432580351620444,-0.0014774444956434,0.0979373455047607,0.42307040011403685,0.00032247515657356403,0.4249723904153182,-0.009085405700769218
7862.0,99000.0,99000.0,0.4262037079989877,0.004959117431546,0.0012613592684371,0.4262037079989876,-0.0014686252192754,0.0620577335357666,0.4161136137382601,-8.592969881778857e-05,0.41813163259040553,-0.009540700627857461
7922.0,99000.0,99000.0,0.4253998850269376,0.0048236690203641,0.0012416528098588,0.4253998850269375,-0.0014600714705064,0.0665602684020996,0.4182549125098498,0.0012511827618201963,0.41968390701326724,-0.007176049484176646
7982.0,100000.0,100000.0,0.4241856810677275,0.0046689102506197,0.0012197587049837,0.4241856810677274,-0.0014515906521668,0.0884277820587158,0.4186485321324164,0.0019003357829641214,0.4197559619194785,-0.005881309800415726
8042.0,100000.0,100000.0,0.420169792509562,0.0044929070825657,0.0011947426693863,0.420169792509562,-0.0014431036319994,0.140824556350708,0.41149648887391393,0.00015625526474165926,0.4132311496010435,-0.008381746540517866
8102.0,101000.0,101000.0,0.4171946444167827,0.0042941651224968,0.0011654914469305,0.4171946444167827,-0.0014352894762626,0.0646119117736816,0.410333684942405,0.0008636853853079551,0.41170587683728055,-0.006924057055764752
8162.0,102000.0,102000.0,0.4146416524064655,0.0040718162366037,0.0011307643533821,0.4146416524064655,-0.0014274251881343,0.1256985664367675,0.4071759545484436,0.0003389673075927346,0.4086690941200479,-0.0073999834745518455
8222.0,102000.0,102000.0,0.4140532298199559,0.0038257968573695,0.0010892909650723,0.4140532298199559,-0.0014203159795211,0.0728299617767334,0.40675639961057464,0.00017738175267887702,0.4082157656524509,-0.007257780147026096
8282.0,103000.0,103000.0,0.4086358658700534,0.0035569981544158,0.0010399174156525,0.4086358658700533,-0.0014137328340106,0.0903730392456054,0.3995539782802425,-0.0009839456404896257,0.4013703557982046,-0.008679242905859282
8342.0,103000.0,103000.0,0.4048098892515785,0.0032673671312363,0.0009817928490015,0.4048098892515785,-0.0014078382113114,0.0641736984252929,0.3948987821490156,-0.0016881864200451553,0.3968810035695282,-0.009336723893361728
8402.0,104000.0,104000.0,0.4059721524940251,0.0029599393725203,0.0009145736736272,0.405972152494025,-0.0014036452182357,0.1241416931152343,0.39711942007968115,-0.0014664268346516714,0.3988899665625499,-0.008485831149710856
8462.0,105000.0,105000.0,0.3999274254062465,0.0026387889747051,0.0008386096491941,0.3999274254062465,-0.0013997986494988,0.1986968517303466,0.3959777311767565,0.0006639418599600983,0.3967676700226545,-0.004559554033090803
8522.0,105000.0,105000.0,0.3999412324565356,0.0023088890000088,0.000755067354724,0.3999412324565356,-0.0013995972278273,0.0647118091583252,0.3980414368355858,0.0013589911895338837,0.39842139595977577,-0.0029194337245871662
8582.0,106000.0,106000.0,0.3957879209577651,0.0019758858517076,0.0006659482789141,0.3957879209577651,-0.0013994292117943,0.0800645351409912,0.39438149030384334,0.001272670524746727,0.3946627764346277,-0.0025245737349316967
8642.0,106000.0,107000.0,0.3914501441641281,0.0016458019565025,0.0005739736944657,0.3914501441641281,-0.0014042990610298,0.0694401264190673,0.39549195733361503,0.0036667085412459537,0.39468359469971764,0.0018291514745597264
8702.0,107000.0,107000.0,0.3944864891379866,0.001324691347729,0.0004823355596539,0.3944864891379865,-0.0014097664898669,0.0843803882598877,0.40050655219847753,0.0043347228779744545,0.39930253958637923,0.0034062839585258277
8762.0,107000.0,107000.0,0.3876467753298554,0.0010182803719851,0.0003943457985233,0.3876467753298553,-0.0014184895227303,0.0607128143310546,0.39266558615613023,0.0035276857851225087,0.3916618239908752,0.0025965591382895534
